# Renewables.ninja Solar photovoltaic power (PV) (Point API) - 54.224, -9.987 - Version: 1.1 (using GSEE v0.3.1) - License: https://creativecommons.org/licenses/by-nc/4.0/ - Reference: https://doi.org/10.1016/j.energy.2016.08.060
# Units: time in UTC, local_time in Europe/Dublin, electricity in kW, irradiance_direct in unknown, irradiance_diffuse in unknown, temperature in ºC
# {"units": {"time": "UTC", "local_time": "Europe/Dublin", "electricity": "kW", "irradiance_direct": "unknown", "irradiance_diffuse": "unknown", "temperature": "\u00baC"}, "params": {"local_time": true, "header": true, "lat": "54.22411", "lon": "-9.9872173", "date_from": "2019-01-01", "date_to": "2019-12-31", "dataset": "merra2", "capacity": "1", "system_loss": "0.1", "tracking": "0", "tilt": "35", "azim": "180", "raw": true}}
time,local_time,electricity,irradiance_direct,irradiance_diffuse,temperature
2019-10-17 21:00,2019-10-17 22:00,0,0,0,10.927
2019-10-17 22:00,2019-10-17 23:00,0,0,0,10.865
2019-10-17 23:00,2019-10-18 00:00,0,0,0,10.789
2019-10-18 00:00,2019-10-18 01:00,0,0,0,10.737
2019-10-18 01:00,2019-10-18 02:00,0,0,0,10.642
2019-10-18 02:00,2019-10-18 03:00,0,0,0,10.535
2019-10-18 03:00,2019-10-18 04:00,0,0,0,10.402
2019-10-18 04:00,2019-10-18 05:00,0,0,0,10.298
2019-10-18 05:00,2019-10-18 06:00,0,0,0,10.225
2019-10-18 06:00,2019-10-18 07:00,0,0,0,10.153
2019-10-18 07:00,2019-10-18 08:00,0,0.001,0.003,10.103
2019-10-18 08:00,2019-10-18 09:00,0.040,0.013,0.045,10.342
2019-10-18 09:00,2019-10-18 10:00,0.130,0.052,0.104,10.521
2019-10-18 10:00,2019-10-18 11:00,0.235,0.119,0.149,10.734
2019-10-18 11:00,2019-10-18 12:00,0.314,0.180,0.175,10.890
2019-10-18 12:00,2019-10-18 13:00,0.329,0.187,0.186,10.967
2019-10-18 13:00,2019-10-18 14:00,0.315,0.175,0.181,10.936
2019-10-18 14:00,2019-10-18 15:00,0.267,0.143,0.160,10.888
2019-10-18 15:00,2019-10-18 16:00,0.206,0.112,0.124,10.902
2019-10-18 16:00,2019-10-18 17:00,0.115,0.064,0.075,10.945
2019-10-18 17:00,2019-10-18 18:00,0.012,0.009,0.016,10.756
2019-10-18 18:00,2019-10-18 19:00,0,0,0,10.677
2019-10-18 19:00,2019-10-18 20:00,0,0,0,10.732
2019-10-18 20:00,2019-10-18 21:00,0,0,0,10.688
2019-10-18 21:00,2019-10-18 22:00,0,0,0,10.519
2019-10-18 22:00,2019-10-18 23:00,0,0,0,10.270
2019-10-18 23:00,2019-10-19 00:00,0,0,0,10.115
2019-10-19 00:00,2019-10-19 01:00,0,0,0,10.079
2019-10-19 01:00,2019-10-19 02:00,0,0,0,10.130
2019-10-19 02:00,2019-10-19 03:00,0,0,0,10.314
2019-10-19 03:00,2019-10-19 04:00,0,0,0,10.692
2019-10-19 04:00,2019-10-19 05:00,0,0,0,11.057
2019-10-19 05:00,2019-10-19 06:00,0,0,0,11.499
2019-10-19 06:00,2019-10-19 07:00,0,0,0,11.715
2019-10-19 07:00,2019-10-19 08:00,0,0.001,0.003,11.791
2019-10-19 08:00,2019-10-19 09:00,0.086,0.055,0.053,12.010
2019-10-19 09:00,2019-10-19 10:00,0.268,0.214,0.092,12.337
2019-10-19 10:00,2019-10-19 11:00,0.390,0.328,0.118,12.633
2019-10-19 11:00,2019-10-19 12:00,0.420,0.336,0.145,12.817
2019-10-19 12:00,2019-10-19 13:00,0.443,0.352,0.157,12.927
2019-10-19 13:00,2019-10-19 14:00,0.391,0.287,0.160,12.925
2019-10-19 14:00,2019-10-19 15:00,0.354,0.260,0.143,12.764
2019-10-19 15:00,2019-10-19 16:00,0.219,0.135,0.118,12.478
2019-10-19 16:00,2019-10-19 17:00,0.083,0.039,0.067,12.050
2019-10-19 17:00,2019-10-19 18:00,0.004,0.003,0.011,11.564
2019-10-19 18:00,2019-10-19 19:00,0,0,0,11.292
2019-10-19 19:00,2019-10-19 20:00,0,0,0,11.264
2019-10-19 20:00,2019-10-19 21:00,0,0,0,11.357
2019-10-19 21:00,2019-10-19 22:00,0,0,0,11.434
2019-10-19 22:00,2019-10-19 23:00,0,0,0,11.397
2019-10-19 23:00,2019-10-20 00:00,0,0,0,11.303
2019-10-20 00:00,2019-10-20 01:00,0,0,0,11.212
2019-10-20 01:00,2019-10-20 02:00,0,0,0,11.060
2019-10-20 02:00,2019-10-20 03:00,0,0,0,10.895
2019-10-20 03:00,2019-10-20 04:00,0,0,0,10.778
2019-10-20 04:00,2019-10-20 05:00,0,0,0,10.677
2019-10-20 05:00,2019-10-20 06:00,0,0,0,10.691
2019-10-20 06:00,2019-10-20 07:00,0,0,0,10.732
2019-10-20 07:00,2019-10-20 08:00,0,0.002,0.003,10.682
2019-10-20 08:00,2019-10-20 09:00,0.103,0.076,0.050,10.824
2019-10-20 09:00,2019-10-20 10:00,0.258,0.204,0.089,11.083
2019-10-20 10:00,2019-10-20 11:00,0.367,0.300,0.116,11.237
2019-10-20 11:00,2019-10-20 12:00,0.470,0.410,0.128,11.357
2019-10-20 12:00,2019-10-20 13:00,0.486,0.421,0.136,11.471
2019-10-20 13:00,2019-10-20 14:00,0.510,0.462,0.125,11.532
2019-10-20 14:00,2019-10-20 15:00,0.413,0.347,0.122,11.470
2019-10-20 15:00,2019-10-20 16:00,0.287,0.220,0.105,11.331
2019-10-20 16:00,2019-10-20 17:00,0.128,0.086,0.067,11.108
2019-10-20 17:00,2019-10-20 18:00,0.013,0.013,0.013,10.703
2019-10-20 18:00,2019-10-20 19:00,0,0,0,10.477
2019-10-20 19:00,2019-10-20 20:00,0,0,0,10.343
2019-10-20 20:00,2019-10-20 21:00,0,0,0,10.098
2019-10-20 21:00,2019-10-20 22:00,0,0,0,10.079
2019-10-20 22:00,2019-10-20 23:00,0,0,0,10.046
2019-10-20 23:00,2019-10-21 00:00,0,0,0,9.869
2019-10-21 00:00,2019-10-21 01:00,0,0,0,9.660
2019-10-21 01:00,2019-10-21 02:00,0,0,0,9.508
2019-10-21 02:00,2019-10-21 03:00,0,0,0,9.327
2019-10-21 03:00,2019-10-21 04:00,0,0,0,9.112
2019-10-21 04:00,2019-10-21 05:00,0,0,0,8.983
2019-10-21 05:00,2019-10-21 06:00,0,0,0,9.120
2019-10-21 06:00,2019-10-21 07:00,0,0,0,9.194
2019-10-21 07:00,2019-10-21 08:00,0,0,0.001,9.233
2019-10-21 08:00,2019-10-21 09:00,0.012,0.002,0.022,9.382
2019-10-21 09:00,2019-10-21 10:00,0.050,0.007,0.062,9.654
2019-10-21 10:00,2019-10-21 11:00,0.162,0.047,0.142,10.133
2019-10-21 11:00,2019-10-21 12:00,0.209,0.066,0.173,10.525
2019-10-21 12:00,2019-10-21 13:00,0.148,0.026,0.148,10.802
2019-10-21 13:00,2019-10-21 14:00,0.099,0.011,0.111,10.987
2019-10-21 14:00,2019-10-21 15:00,0.096,0.012,0.107,11.153
2019-10-21 15:00,2019-10-21 16:00,0.072,0.011,0.083,11.192
2019-10-21 16:00,2019-10-21 17:00,0.035,0.007,0.046,11.043
2019-10-21 17:00,2019-10-21 18:00,0.002,0.001,0.008,10.769
2019-10-21 18:00,2019-10-21 19:00,0,0,0,10.703
2019-10-21 19:00,2019-10-21 20:00,0,0,0,10.699
2019-10-21 20:00,2019-10-21 21:00,0,0,0,10.779
2019-10-21 21:00,2019-10-21 22:00,0,0,0,10.839
2019-10-21 22:00,2019-10-21 23:00,0,0,0,10.946
2019-10-21 23:00,2019-10-22 00:00,0,0,0,11.049
2019-10-22 00:00,2019-10-22 01:00,0,0,0,11.098
2019-10-22 01:00,2019-10-22 02:00,0,0,0,11.115
2019-10-22 02:00,2019-10-22 03:00,0,0,0,11.088
2019-10-22 03:00,2019-10-22 04:00,0,0,0,11.168
2019-10-22 04:00,2019-10-22 05:00,0,0,0,11.289
2019-10-22 05:00,2019-10-22 06:00,0,0,0,11.393
2019-10-22 06:00,2019-10-22 07:00,0,0,0,11.510
2019-10-22 07:00,2019-10-22 08:00,0,0,0.001,11.734
2019-10-22 08:00,2019-10-22 09:00,0.031,0.010,0.038,11.994
2019-10-22 09:00,2019-10-22 10:00,0.119,0.046,0.098,12.270
2019-10-22 10:00,2019-10-22 11:00,0.170,0.065,0.135,12.450
2019-10-22 11:00,2019-10-22 12:00,0.350,0.231,0.169,12.568
2019-10-22 12:00,2019-10-22 13:00,0.359,0.230,0.179,12.653
2019-10-22 13:00,2019-10-22 14:00,0.282,0.143,0.179,12.650
2019-10-22 14:00,2019-10-22 15:00,0.153,0.044,0.137,12.595
2019-10-22 15:00,2019-10-22 16:00,0.074,0.014,0.083,12.469
2019-10-22 16:00,2019-10-22 17:00,0.027,0.005,0.038,12.322
2019-10-22 17:00,2019-10-22 18:00,0,0,0.004,12.210
2019-10-22 18:00,2019-10-22 19:00,0,0,0,12.181
2019-10-22 19:00,2019-10-22 20:00,0,0,0,12.194
2019-10-22 20:00,2019-10-22 21:00,0,0,0,12.205
2019-10-22 21:00,2019-10-22 22:00,0,0,0,12.243
2019-10-22 22:00,2019-10-22 23:00,0,0,0,12.314
2019-10-22 23:00,2019-10-23 00:00,0,0,0,12.325
2019-10-23 00:00,2019-10-23 01:00,0,0,0,12.270
2019-10-23 01:00,2019-10-23 02:00,0,0,0,12.231
2019-10-23 02:00,2019-10-23 03:00,0,0,0,12.234
2019-10-23 03:00,2019-10-23 04:00,0,0,0,12.306
2019-10-23 04:00,2019-10-23 05:00,0,0,0,12.356
2019-10-23 05:00,2019-10-23 06:00,0,0,0,12.307
2019-10-23 06:00,2019-10-23 07:00,0,0,0,12.288
2019-10-23 07:00,2019-10-23 08:00,0,0,0,12.375
2019-10-23 08:00,2019-10-23 09:00,0.002,0,0.009,12.471
2019-10-23 09:00,2019-10-23 10:00,0.009,0.001,0.020,12.518
2019-10-23 10:00,2019-10-23 11:00,0.025,0.001,0.040,12.639
2019-10-23 11:00,2019-10-23 12:00,0.046,0.003,0.062,12.775
2019-10-23 12:00,2019-10-23 13:00,0.094,0.009,0.108,12.842
2019-10-23 13:00,2019-10-23 14:00,0.176,0.044,0.163,12.921
2019-10-23 14:00,2019-10-23 15:00,0.229,0.101,0.164,13.023
2019-10-23 15:00,2019-10-23 16:00,0.135,0.048,0.114,12.962
2019-10-23 16:00,2019-10-23 17:00,0.057,0.020,0.058,12.730
2019-10-23 17:00,2019-10-23 18:00,0.002,0.002,0.007,12.415
2019-10-23 18:00,2019-10-23 19:00,0,0,0,12.207
2019-10-23 19:00,2019-10-23 20:00,0,0,0,12.052
2019-10-23 20:00,2019-10-23 21:00,0,0,0,11.898
2019-10-23 21:00,2019-10-23 22:00,0,0,0,11.664
2019-10-23 22:00,2019-10-23 23:00,0,0,0,11.493
2019-10-23 23:00,2019-10-24 00:00,0,0,0,11.412
2019-10-24 00:00,2019-10-24 01:00,0,0,0,11.356
2019-10-24 01:00,2019-10-24 02:00,0,0,0,11.335
2019-10-24 02:00,2019-10-24 03:00,0,0,0,11.432
2019-10-24 03:00,2019-10-24 04:00,0,0,0,11.507
2019-10-24 04:00,2019-10-24 05:00,0,0,0,11.519
2019-10-24 05:00,2019-10-24 06:00,0,0,0,11.494
2019-10-24 06:00,2019-10-24 07:00,0,0,0,11.340
2019-10-24 07:00,2019-10-24 08:00,0,0,0.001,10.982
2019-10-24 08:00,2019-10-24 09:00,0.022,0.007,0.030,10.613
2019-10-24 09:00,2019-10-24 10:00,0.094,0.032,0.084,10.394
2019-10-24 10:00,2019-10-24 11:00,0.189,0.086,0.131,10.247
2019-10-24 11:00,2019-10-24 12:00,0.327,0.212,0.157,10.230
2019-10-24 12:00,2019-10-24 13:00,0.416,0.316,0.154,10.163
2019-10-24 13:00,2019-10-24 14:00,0.472,0.402,0.135,10.090
2019-10-24 14:00,2019-10-24 15:00,0.431,0.371,0.117,9.955
2019-10-24 15:00,2019-10-24 16:00,0.290,0.226,0.100,9.713
2019-10-24 16:00,2019-10-24 17:00,0.109,0.071,0.061,9.302
2019-10-24 17:00,2019-10-24 18:00,0.002,0.003,0.007,8.652
2019-10-24 18:00,2019-10-24 19:00,0,0,0,8.444
2019-10-24 19:00,2019-10-24 20:00,0,0,0,8.387
2019-10-24 20:00,2019-10-24 21:00,0,0,0,8.403
2019-10-24 21:00,2019-10-24 22:00,0,0,0,8.459
2019-10-24 22:00,2019-10-24 23:00,0,0,0,8.526
2019-10-24 23:00,2019-10-25 00:00,0,0,0,8.558
2019-10-25 00:00,2019-10-25 01:00,0,0,0,8.378
2019-10-25 01:00,2019-10-25 02:00,0,0,0,8.101
2019-10-25 02:00,2019-10-25 03:00,0,0,0,7.854
2019-10-25 03:00,2019-10-25 04:00,0,0,0,7.745
2019-10-25 04:00,2019-10-25 05:00,0,0,0,7.608
2019-10-25 05:00,2019-10-25 06:00,0,0,0,7.496
2019-10-25 06:00,2019-10-25 07:00,0,0,0,7.371
2019-10-25 07:00,2019-10-25 08:00,0,0,0,7.313
2019-10-25 08:00,2019-10-25 09:00,0.011,0.002,0.021,7.484
2019-10-25 09:00,2019-10-25 10:00,0.038,0.004,0.050,7.510
2019-10-25 10:00,2019-10-25 11:00,0.064,0.006,0.077,7.529
2019-10-25 11:00,2019-10-25 12:00,0.086,0.009,0.099,7.663
2019-10-25 12:00,2019-10-25 13:00,0.098,0.010,0.110,7.790
2019-10-25 13:00,2019-10-25 14:00,0.114,0.015,0.121,7.961
2019-10-25 14:00,2019-10-25 15:00,0.105,0.016,0.110,8.108
2019-10-25 15:00,2019-10-25 16:00,0.085,0.017,0.088,8.224
2019-10-25 16:00,2019-10-25 17:00,0.057,0.021,0.056,8.099
2019-10-25 17:00,2019-10-25 18:00,0,0.001,0.004,7.789
2019-10-25 18:00,2019-10-25 19:00,0,0,0,7.738
2019-10-25 19:00,2019-10-25 20:00,0,0,0,7.737
2019-10-25 20:00,2019-10-25 21:00,0,0,0,7.692
2019-10-25 21:00,2019-10-25 22:00,0,0,0,7.699
2019-10-25 22:00,2019-10-25 23:00,0,0,0,7.744
2019-10-25 23:00,2019-10-26 00:00,0,0,0,7.729
2019-10-26 00:00,2019-10-26 01:00,0,0,0,7.724
2019-10-26 01:00,2019-10-26 02:00,0,0,0,7.666
2019-10-26 02:00,2019-10-26 03:00,0,0,0,7.475
2019-10-26 03:00,2019-10-26 04:00,0,0,0,7.245
2019-10-26 04:00,2019-10-26 05:00,0,0,0,7.152
2019-10-26 05:00,2019-10-26 06:00,0,0,0,7.158
2019-10-26 06:00,2019-10-26 07:00,0,0,0,7.182
2019-10-26 07:00,2019-10-26 08:00,0,0,0,7.211
2019-10-26 08:00,2019-10-26 09:00,0.040,0.021,0.036,7.573
2019-10-26 09:00,2019-10-26 10:00,0.163,0.098,0.091,8.325
2019-10-26 10:00,2019-10-26 11:00,0.298,0.209,0.125,8.739
2019-10-26 11:00,2019-10-26 12:00,0.408,0.318,0.141,8.906
2019-10-26 12:00,2019-10-26 13:00,0.363,0.246,0.161,8.935
2019-10-26 13:00,2019-10-26 14:00,0.312,0.187,0.162,8.834
2019-10-26 14:00,2019-10-26 15:00,0.220,0.108,0.141,8.696
2019-10-26 15:00,2019-10-26 16:00,0.130,0.053,0.101,8.565
2019-10-26 16:00,2019-10-26 17:00,0.038,0.013,0.042,8.493
2019-10-26 17:00,2019-10-26 18:00,0,0.001,0.004,8.484
2019-10-26 18:00,2019-10-26 19:00,0,0,0,8.576
2019-10-26 19:00,2019-10-26 20:00,0,0,0,8.632
2019-10-26 20:00,2019-10-26 21:00,0,0,0,8.757
2019-10-26 21:00,2019-10-26 22:00,0,0,0,8.887
2019-10-26 22:00,2019-10-26 23:00,0,0,0,8.850
2019-10-26 23:00,2019-10-27 00:00,0,0,0,8.811
2019-10-27 00:00,2019-10-27 01:00,0,0,0,8.814
2019-10-27 01:00,2019-10-27 01:00,0,0,0,8.857
2019-10-27 02:00,2019-10-27 02:00,0,0,0,8.839
2019-10-27 03:00,2019-10-27 03:00,0,0,0,8.764
2019-10-27 04:00,2019-10-27 04:00,0,0,0,8.690
2019-10-27 05:00,2019-10-27 05:00,0,0,0,8.627
2019-10-27 06:00,2019-10-27 06:00,0,0,0,8.551
2019-10-27 07:00,2019-10-27 07:00,0,0,0,8.546
2019-10-27 08:00,2019-10-27 08:00,0.052,0.036,0.035,8.951
2019-10-27 09:00,2019-10-27 09:00,0.216,0.167,0.079,9.688
2019-10-27 10:00,2019-10-27 10:00,0.381,0.331,0.099,10.187
2019-10-27 11:00,2019-10-27 11:00,0.486,0.448,0.107,10.402
2019-10-27 12:00,2019-10-27 12:00,0.544,0.519,0.107,10.524
2019-10-27 13:00,2019-10-27 13:00,0.503,0.466,0.110,10.572
2019-10-27 14:00,2019-10-27 14:00,0.488,0.465,0.092,10.540
2019-10-27 15:00,2019-10-27 15:00,0.283,0.231,0.089,10.363
2019-10-27 16:00,2019-10-27 16:00,0.107,0.078,0.053,9.927
2019-10-27 17:00,2019-10-27 17:00,0.001,0.003,0.004,9.307
2019-10-27 18:00,2019-10-27 18:00,0,0,0,9.031
2019-10-27 19:00,2019-10-27 19:00,0,0,0,8.887
2019-10-27 20:00,2019-10-27 20:00,0,0,0,8.770
2019-10-27 21:00,2019-10-27 21:00,0,0,0,8.725
2019-10-27 22:00,2019-10-27 22:00,0,0,0,8.634
2019-10-27 23:00,2019-10-27 23:00,0,0,0,8.564
2019-10-28 00:00,2019-10-28 00:00,0,0,0,8.473
2019-10-28 01:00,2019-10-28 01:00,0,0,0,8.353
2019-10-28 02:00,2019-10-28 02:00,0,0,0,8.146
2019-10-28 03:00,2019-10-28 03:00,0,0,0,7.765
2019-10-28 04:00,2019-10-28 04:00,0,0,0,7.542
2019-10-28 05:00,2019-10-28 05:00,0,0,0,7.374
2019-10-28 06:00,2019-10-28 06:00,0,0,0,7.238
2019-10-28 07:00,2019-10-28 07:00,0,0,0,7.163
2019-10-28 08:00,2019-10-28 08:00,0.078,0.067,0.032,7.562
2019-10-28 09:00,2019-10-28 09:00,0.297,0.271,0.061,8.382
2019-10-28 10:00,2019-10-28 10:00,0.468,0.457,0.072,8.980
2019-10-28 11:00,2019-10-28 11:00,0.564,0.568,0.081,9.525
2019-10-28 12:00,2019-10-28 12:00,0.598,0.608,0.085,9.865
2019-10-28 13:00,2019-10-28 13:00,0.579,0.586,0.085,10.095
2019-10-28 14:00,2019-10-28 14:00,0.507,0.501,0.079,10.187
2019-10-28 15:00,2019-10-28 15:00,0.378,0.359,0.068,10.184
2019-10-28 16:00,2019-10-28 16:00,0.192,0.175,0.045,9.909
2019-10-28 17:00,2019-10-28 17:00,0.003,0.007,0.004,9.352
2019-10-28 18:00,2019-10-28 18:00,0,0,0,9.160
2019-10-28 19:00,2019-10-28 19:00,0,0,0,8.883
2019-10-28 20:00,2019-10-28 20:00,0,0,0,8.649
2019-10-28 21:00,2019-10-28 21:00,0,0,0,8.406
2019-10-28 22:00,2019-10-28 22:00,0,0,0,8.086
2019-10-28 23:00,2019-10-28 23:00,0,0,0,7.786
2019-10-29 00:00,2019-10-29 00:00,0,0,0,7.505
2019-10-29 01:00,2019-10-29 01:00,0,0,0,7.276
2019-10-29 02:00,2019-10-29 02:00,0,0,0,7.173
2019-10-29 03:00,2019-10-29 03:00,0,0,0,7.177
2019-10-29 04:00,2019-10-29 04:00,0,0,0,7.185
2019-10-29 05:00,2019-10-29 05:00,0,0,0,7.210
2019-10-29 06:00,2019-10-29 06:00,0,0,0,7.279
2019-10-29 07:00,2019-10-29 07:00,0,0,0,7.305
2019-10-29 08:00,2019-10-29 08:00,0.059,0.048,0.031,7.522
2019-10-29 09:00,2019-10-29 09:00,0.250,0.213,0.067,8.030
2019-10-29 10:00,2019-10-29 10:00,0.461,0.446,0.074,8.506
2019-10-29 11:00,2019-10-29 11:00,0.588,0.602,0.075,8.979
2019-10-29 12:00,2019-10-29 12:00,0.619,0.640,0.079,9.382
2019-10-29 13:00,2019-10-29 13:00,0.592,0.604,0.081,9.671
2019-10-29 14:00,2019-10-29 14:00,0.510,0.504,0.078,9.900
2019-10-29 15:00,2019-10-29 15:00,0.355,0.328,0.071,9.993
2019-10-29 16:00,2019-10-29 16:00,0.138,0.116,0.047,9.841
2019-10-29 17:00,2019-10-29 17:00,0.001,0.003,0.003,9.426
2019-10-29 18:00,2019-10-29 18:00,0,0,0,8.933
2019-10-29 19:00,2019-10-29 19:00,0,0,0,8.595
2019-10-29 20:00,2019-10-29 20:00,0,0,0,8.356
2019-10-29 21:00,2019-10-29 21:00,0,0,0,8.302
2019-10-29 22:00,2019-10-29 22:00,0,0,0,8.269
2019-10-29 23:00,2019-10-29 23:00,0,0,0,8.339
2019-10-30 00:00,2019-10-30 00:00,0,0,0,8.277
2019-10-30 01:00,2019-10-30 01:00,0,0,0,8.253
2019-10-30 02:00,2019-10-30 02:00,0,0,0,8.306
2019-10-30 03:00,2019-10-30 03:00,0,0,0,8.293
2019-10-30 04:00,2019-10-30 04:00,0,0,0,8.211
2019-10-30 05:00,2019-10-30 05:00,0,0,0,8.129
2019-10-30 06:00,2019-10-30 06:00,0,0,0,8.056
2019-10-30 07:00,2019-10-30 07:00,0,0,0,7.967
2019-10-30 08:00,2019-10-30 08:00,0.055,0.044,0.029,8.119
2019-10-30 09:00,2019-10-30 09:00,0.275,0.245,0.064,8.528
2019-10-30 10:00,2019-10-30 10:00,0.440,0.418,0.078,9.018
2019-10-30 11:00,2019-10-30 11:00,0.574,0.583,0.079,9.728
2019-10-30 12:00,2019-10-30 12:00,0.607,0.623,0.084,10.421
2019-10-30 13:00,2019-10-30 13:00,0.572,0.574,0.089,10.910
2019-10-30 14:00,2019-10-30 14:00,0.380,0.321,0.109,11.094
2019-10-30 15:00,2019-10-30 15:00,0.153,0.087,0.092,10.937
2019-10-30 16:00,2019-10-30 16:00,0.039,0.019,0.037,10.565
2019-10-30 17:00,2019-10-30 17:00,0,0.001,0.002,10.171
2019-10-30 18:00,2019-10-30 18:00,0,0,0,9.873
2019-10-30 19:00,2019-10-30 19:00,0,0,0,9.663
2019-10-30 20:00,2019-10-30 20:00,0,0,0,9.564
2019-10-30 21:00,2019-10-30 21:00,0,0,0,9.510
2019-10-30 22:00,2019-10-30 22:00,0,0,0,9.475
2019-10-30 23:00,2019-10-30 23:00,0,0,0,9.452
2019-10-31 00:00,2019-10-31 00:00,0,0,0,9.441
2019-10-31 01:00,2019-10-31 01:00,0,0,0,9.427
2019-10-31 02:00,2019-10-31 02:00,0,0,0,9.402
2019-10-31 03:00,2019-10-31 03:00,0,0,0,9.351
2019-10-31 04:00,2019-10-31 04:00,0,0,0,9.271
2019-10-31 05:00,2019-10-31 05:00,0,0,0,9.156
2019-10-31 06:00,2019-10-31 06:00,0,0,0,9.007
2019-10-31 07:00,2019-10-31 07:00,0,0,0,8.890
2019-10-31 08:00,2019-10-31 08:00,0.006,0.001,0.014,8.931
2019-10-31 09:00,2019-10-31 09:00,0.036,0.005,0.048,9.123
2019-10-31 10:00,2019-10-31 10:00,0.081,0.012,0.090,9.403
2019-10-31 11:00,2019-10-31 11:00,0.139,0.029,0.135,9.908
2019-10-31 12:00,2019-10-31 12:00,0.110,0.016,0.118,10.320
2019-10-31 13:00,2019-10-31 13:00,0.098,0.012,0.109,10.581
2019-10-31 14:00,2019-10-31 14:00,0.050,0.004,0.065,10.777
2019-10-31 15:00,2019-10-31 15:00,0.018,0.001,0.030,10.904
2019-10-31 16:00,2019-10-31 16:00,0.005,0.001,0.014,10.995
2019-10-31 17:00,2019-10-31 17:00,0,0,0,11.083
2019-10-31 18:00,2019-10-31 18:00,0,0,0,11.172
2019-10-31 19:00,2019-10-31 19:00,0,0,0,11.213
2019-10-31 20:00,2019-10-31 20:00,0,0,0,11.290
2019-10-31 21:00,2019-10-31 21:00,0,0,0,11.248
2019-10-31 22:00,2019-10-31 22:00,0,0,0,11.239
2019-10-31 23:00,2019-10-31 23:00,0,0,0,11.259
2019-11-01 00:00,2019-11-01 00:00,0,0,0,11.278
2019-11-01 01:00,2019-11-01 01:00,0,0,0,11.275
2019-11-01 02:00,2019-11-01 02:00,0,0,0,11.353
2019-11-01 03:00,2019-11-01 03:00,0,0,0,11.450
2019-11-01 04:00,2019-11-01 04:00,0,0,0,11.406
2019-11-01 05:00,2019-11-01 05:00,0,0,0,11.352
2019-11-01 06:00,2019-11-01 06:00,0,0,0,11.432
2019-11-01 07:00,2019-11-01 07:00,0,0,0,11.462
2019-11-01 08:00,2019-11-01 08:00,0.017,0.008,0.023,11.504
2019-11-01 09:00,2019-11-01 09:00,0.101,0.045,0.080,11.828
2019-11-01 10:00,2019-11-01 10:00,0.200,0.102,0.129,12.096
2019-11-01 11:00,2019-11-01 11:00,0.184,0.066,0.148,12.281
2019-11-01 12:00,2019-11-01 12:00,0.126,0.024,0.127,12.394
2019-11-01 13:00,2019-11-01 13:00,0.089,0.011,0.100,12.445
2019-11-01 14:00,2019-11-01 14:00,0.051,0.005,0.066,12.454
2019-11-01 15:00,2019-11-01 15:00,0.018,0.002,0.031,12.452
2019-11-01 16:00,2019-11-01 16:00,0.002,0.001,0.010,12.406
2019-11-01 17:00,2019-11-01 17:00,0,0,0,12.342
2019-11-01 18:00,2019-11-01 18:00,0,0,0,12.297
2019-11-01 19:00,2019-11-01 19:00,0,0,0,12.212
2019-11-01 20:00,2019-11-01 20:00,0,0,0,12.040
2019-11-01 21:00,2019-11-01 21:00,0,0,0,11.778
2019-11-01 22:00,2019-11-01 22:00,0,0,0,11.553
2019-11-01 23:00,2019-11-01 23:00,0,0,0,11.414
2019-11-02 00:00,2019-11-02 00:00,0,0,0,11.411
2019-11-02 01:00,2019-11-02 01:00,0,0,0,11.437
2019-11-02 02:00,2019-11-02 02:00,0,0,0,11.423
2019-11-02 03:00,2019-11-02 03:00,0,0,0,11.521
2019-11-02 04:00,2019-11-02 04:00,0,0,0,11.653
2019-11-02 05:00,2019-11-02 05:00,0,0,0,11.669
2019-11-02 06:00,2019-11-02 06:00,0,0,0,11.660
2019-11-02 07:00,2019-11-02 07:00,0,0,0,11.675
2019-11-02 08:00,2019-11-02 08:00,0,0,0.006,11.721
2019-11-02 09:00,2019-11-02 09:00,0.014,0.001,0.026,11.729
2019-11-02 10:00,2019-11-02 10:00,0.034,0.002,0.049,11.695
2019-11-02 11:00,2019-11-02 11:00,0.051,0.003,0.067,11.699
2019-11-02 12:00,2019-11-02 12:00,0.061,0.004,0.077,11.672
2019-11-02 13:00,2019-11-02 13:00,0.061,0.005,0.077,11.631
2019-11-02 14:00,2019-11-02 14:00,0.048,0.004,0.063,11.594
2019-11-02 15:00,2019-11-02 15:00,0.025,0.002,0.038,11.546
2019-11-02 16:00,2019-11-02 16:00,0.007,0.001,0.016,11.515
2019-11-02 17:00,2019-11-02 17:00,0,0,0,11.531
2019-11-02 18:00,2019-11-02 18:00,0,0,0,11.604
2019-11-02 19:00,2019-11-02 19:00,0,0,0,11.637
2019-11-02 20:00,2019-11-02 20:00,0,0,0,11.681
2019-11-02 21:00,2019-11-02 21:00,0,0,0,11.657
2019-11-02 22:00,2019-11-02 22:00,0,0,0,11.588
2019-11-02 23:00,2019-11-02 23:00,0,0,0,11.433
2019-11-03 00:00,2019-11-03 00:00,0,0,0,11.235
2019-11-03 01:00,2019-11-03 01:00,0,0,0,11.037
2019-11-03 02:00,2019-11-03 02:00,0,0,0,10.852
2019-11-03 03:00,2019-11-03 03:00,0,0,0,10.674
2019-11-03 04:00,2019-11-03 04:00,0,0,0,10.527
2019-11-03 05:00,2019-11-03 05:00,0,0,0,10.545
2019-11-03 06:00,2019-11-03 06:00,0,0,0,10.587
